"id_rz_no_lectura","id_persona","razon_no_lectura"
7738,3675,"sin informacion (posible lector frecuente)"
7739,3676,"sin informacion (posible lector frecuente)"
7740,3677,"sin informacion (posible lector frecuente)"
7741,3678,"sin informacion (posible lector frecuente)"
7742,3679,"sin informacion (posible lector frecuente)"
7743,3680,"sin informacion (posible lector frecuente)"
7744,3681,"sin informacion (posible lector frecuente)"
7745,3682,"sin informacion (posible lector frecuente)"
7746,3683,"sin informacion (posible lector frecuente)"
7747,3684,"sin informacion (posible lector frecuente)"
7748,3685,"sin informacion (posible lector frecuente)"
7749,3686,"sin informacion (posible lector frecuente)"
7750,3687,"sin informacion (posible lector frecuente)"
7751,3688,"sin informacion (posible lector frecuente)"
7752,3689,"sin informacion (posible lector frecuente)"
7753,3690,"sin informacion (posible lector frecuente)"
7754,3691,"sin informacion (posible lector frecuente)"
7755,3692,"sin informacion (posible lector frecuente)"
7756,3693,"sin informacion (posible lector frecuente)"
7757,3694,"sin informacion (posible lector frecuente)"
7758,3695,"sin informacion (posible lector frecuente)"
7759,3696,"sin informacion (posible lector frecuente)"
7760,3697,"sin informacion (posible lector frecuente)"
7761,3698,"sin informacion (posible lector frecuente)"
7762,3699,"sin informacion (posible lector frecuente)"
7763,3700,"sin informacion (posible lector frecuente)"
7764,3701,"sin informacion (posible lector frecuente)"
7765,3702,"sin informacion (posible lector frecuente)"
7766,3703,"sin informacion (posible lector frecuente)"
7767,3704,"sin informacion (posible lector frecuente)"
7768,3705,"sin informacion (posible lector frecuente)"
7769,3706,"sin informacion (posible lector frecuente)"
7770,3707,"sin informacion (posible lector frecuente)"
7771,3708,"sin informacion (posible lector frecuente)"
7772,3709,"sin informacion (posible lector frecuente)"
7773,3710,"sin informacion (posible lector frecuente)"
7774,3711,"sin informacion (posible lector frecuente)"
7775,3712,"sin informacion (posible lector frecuente)"
7776,3714,"sin informacion (posible lector frecuente)"
7777,3715,"sin informacion (posible lector frecuente)"
7778,3716,"sin informacion (posible lector frecuente)"
7779,3717,"sin informacion (posible lector frecuente)"
7780,3718,"sin informacion (posible lector frecuente)"
7781,3719,"sin informacion (posible lector frecuente)"
7782,3720,"sin informacion (posible lector frecuente)"
7783,3721,"sin informacion (posible lector frecuente)"
7784,3722,"sin informacion (posible lector frecuente)"
7785,3723,"sin informacion (posible lector frecuente)"
7786,3724,"sin informacion (posible lector frecuente)"
7787,3725,"sin informacion (posible lector frecuente)"
7788,3726,"sin informacion (posible lector frecuente)"
7789,3727,"sin informacion (posible lector frecuente)"
7790,3728,"sin informacion (posible lector frecuente)"
7791,3729,"sin informacion (posible lector frecuente)"
7792,3730,"sin informacion (posible lector frecuente)"
7793,3731,"sin informacion (posible lector frecuente)"
7794,3732,"sin informacion (posible lector frecuente)"
7795,3733,"sin informacion (posible lector frecuente)"
7796,3734,"sin informacion (posible lector frecuente)"
7797,3735,"sin informacion (posible lector frecuente)"
7798,3736,"sin informacion (posible lector frecuente)"
7799,3737,"sin informacion (posible lector frecuente)"
7800,3738,"sin informacion (posible lector frecuente)"
7801,3739,"sin informacion (posible lector frecuente)"
7802,3740,"sin informacion (posible lector frecuente)"
7803,3741,"sin informacion (posible lector frecuente)"
7804,3742,"sin informacion (posible lector frecuente)"
7805,3743,"sin informacion (posible lector frecuente)"
7806,3744,"sin informacion (posible lector frecuente)"
7807,3745,"sin informacion (posible lector frecuente)"
7808,3746,"sin informacion (posible lector frecuente)"
7809,3747,"sin informacion (posible lector frecuente)"
7810,3748,"sin informacion (posible lector frecuente)"
7811,3749,"sin informacion (posible lector frecuente)"
7812,3750,"sin informacion (posible lector frecuente)"
7813,3751,"sin informacion (posible lector frecuente)"
7814,3752,"sin informacion (posible lector frecuente)"
7815,3753,"sin informacion (posible lector frecuente)"
7816,3754,"sin informacion (posible lector frecuente)"
7817,3755,"sin informacion (posible lector frecuente)"
7818,3756,"sin informacion (posible lector frecuente)"
7819,3757,"sin informacion (posible lector frecuente)"
7820,3758,"sin informacion (posible lector frecuente)"
7821,3760,"sin informacion (posible lector frecuente)"
7822,3761,"sin informacion (posible lector frecuente)"
7823,3762,"sin informacion (posible lector frecuente)"
7824,3763,"sin informacion (posible lector frecuente)"
7825,3764,"sin informacion (posible lector frecuente)"
7826,3765,"sin informacion (posible lector frecuente)"
7827,3766,"sin informacion (posible lector frecuente)"
7828,3767,"sin informacion (posible lector frecuente)"
7829,3768,"sin informacion (posible lector frecuente)"
7830,3769,"sin informacion (posible lector frecuente)"
7831,3770,"sin informacion (posible lector frecuente)"
7832,3771,"sin informacion (posible lector frecuente)"
7833,3772,"sin informacion (posible lector frecuente)"
7834,3773,"sin informacion (posible lector frecuente)"
7835,3774,"sin informacion (posible lector frecuente)"
7836,3775,"sin informacion (posible lector frecuente)"
7837,3776,"sin informacion (posible lector frecuente)"
7838,3777,"sin informacion (posible lector frecuente)"
7839,3778,"sin informacion (posible lector frecuente)"
7840,3779,"sin informacion (posible lector frecuente)"
7841,3780,"sin informacion (posible lector frecuente)"
7842,3781,"sin informacion (posible lector frecuente)"
7843,3782,"sin informacion (posible lector frecuente)"
7844,3783,"sin informacion (posible lector frecuente)"
7845,3784,"sin informacion (posible lector frecuente)"
7846,3785,"sin informacion (posible lector frecuente)"
7847,3786,"sin informacion (posible lector frecuente)"
7848,3787,"sin informacion (posible lector frecuente)"
7849,3788,"sin informacion (posible lector frecuente)"
7850,3789,"sin informacion (posible lector frecuente)"
7851,3790,"sin informacion (posible lector frecuente)"
7852,3791,"sin informacion (posible lector frecuente)"
7853,3792,"sin informacion (posible lector frecuente)"
7854,3794,"sin informacion (posible lector frecuente)"
7855,3795,"sin informacion (posible lector frecuente)"
7856,3796,"sin informacion (posible lector frecuente)"
7857,3797,"sin informacion (posible lector frecuente)"
7858,3798,"sin informacion (posible lector frecuente)"
7859,3799,"sin informacion (posible lector frecuente)"
7860,3800,"sin informacion (posible lector frecuente)"
7861,3801,"sin informacion (posible lector frecuente)"
7862,3802,"sin informacion (posible lector frecuente)"
7863,3803,"sin informacion (posible lector frecuente)"
7864,3804,"sin informacion (posible lector frecuente)"
7865,3805,"sin informacion (posible lector frecuente)"
7866,3806,"sin informacion (posible lector frecuente)"
7867,3807,"sin informacion (posible lector frecuente)"
7868,3808,"sin informacion (posible lector frecuente)"
7869,3809,"sin informacion (posible lector frecuente)"
7870,3810,"sin informacion (posible lector frecuente)"
7871,3811,"sin informacion (posible lector frecuente)"
7872,3812,"sin informacion (posible lector frecuente)"
7873,3813,"sin informacion (posible lector frecuente)"
7874,3814,"sin informacion (posible lector frecuente)"
7875,3815,"sin informacion (posible lector frecuente)"
7876,3816,"sin informacion (posible lector frecuente)"
7877,3817,"sin informacion (posible lector frecuente)"
7878,3818,"sin informacion (posible lector frecuente)"
7879,3819,"sin informacion (posible lector frecuente)"
7880,3820,"sin informacion (posible lector frecuente)"
7881,3821,"sin informacion (posible lector frecuente)"
7882,3822,"sin informacion (posible lector frecuente)"
7883,3823,"sin informacion (posible lector frecuente)"
7884,3824,"sin informacion (posible lector frecuente)"
7885,3825,"sin informacion (posible lector frecuente)"
7886,3826,"sin informacion (posible lector frecuente)"
7887,3827,"sin informacion (posible lector frecuente)"
7888,3828,"sin informacion (posible lector frecuente)"
7889,3829,"sin informacion (posible lector frecuente)"
7890,3830,"sin informacion (posible lector frecuente)"
7891,3831,"sin informacion (posible lector frecuente)"
7892,3832,"sin informacion (posible lector frecuente)"
7893,3833,"sin informacion (posible lector frecuente)"
7894,3835,"sin informacion (posible lector frecuente)"
7895,3836,"sin informacion (posible lector frecuente)"
7896,3837,"sin informacion (posible lector frecuente)"
7897,3838,"sin informacion (posible lector frecuente)"
7898,3839,"sin informacion (posible lector frecuente)"
7899,3840,"sin informacion (posible lector frecuente)"
7900,3841,"sin informacion (posible lector frecuente)"
7901,3842,"sin informacion (posible lector frecuente)"
7902,3843,"sin informacion (posible lector frecuente)"
7903,3844,"sin informacion (posible lector frecuente)"
7904,3845,"sin informacion (posible lector frecuente)"
7905,3846,"sin informacion (posible lector frecuente)"
7906,3847,"sin informacion (posible lector frecuente)"
7907,3848,"sin informacion (posible lector frecuente)"
7908,3849,"sin informacion (posible lector frecuente)"
7909,3852,"sin informacion (posible lector frecuente)"
7910,3853,"sin informacion (posible lector frecuente)"
7911,3855,"sin informacion (posible lector frecuente)"
7912,3856,"sin informacion (posible lector frecuente)"
7913,3857,"sin informacion (posible lector frecuente)"
7914,3858,"sin informacion (posible lector frecuente)"
7915,3860,"sin informacion (posible lector frecuente)"
7916,3861,"sin informacion (posible lector frecuente)"
7917,3862,"sin informacion (posible lector frecuente)"
7918,3864,"sin informacion (posible lector frecuente)"
7919,3865,"sin informacion (posible lector frecuente)"
7920,3866,"sin informacion (posible lector frecuente)"
7921,3867,"sin informacion (posible lector frecuente)"
7922,3870,"sin informacion (posible lector frecuente)"
7923,3871,"sin informacion (posible lector frecuente)"
7924,3872,"sin informacion (posible lector frecuente)"
7925,3873,"sin informacion (posible lector frecuente)"
7926,3874,"sin informacion (posible lector frecuente)"
7927,3875,"sin informacion (posible lector frecuente)"
7928,3876,"sin informacion (posible lector frecuente)"
7929,3877,"sin informacion (posible lector frecuente)"
7930,3878,"sin informacion (posible lector frecuente)"
7931,3879,"sin informacion (posible lector frecuente)"
7932,3881,"sin informacion (posible lector frecuente)"
7933,3882,"sin informacion (posible lector frecuente)"
7934,3883,"sin informacion (posible lector frecuente)"
7935,3884,"sin informacion (posible lector frecuente)"
7936,3885,"sin informacion (posible lector frecuente)"
7937,3886,"sin informacion (posible lector frecuente)"
7938,3887,"sin informacion (posible lector frecuente)"
7939,3888,"sin informacion (posible lector frecuente)"
7940,3889,"sin informacion (posible lector frecuente)"
7941,3890,"sin informacion (posible lector frecuente)"
7942,3891,"sin informacion (posible lector frecuente)"
7943,3893,"sin informacion (posible lector frecuente)"
7944,3895,"sin informacion (posible lector frecuente)"
7945,3896,"sin informacion (posible lector frecuente)"
7946,3898,"sin informacion (posible lector frecuente)"
7947,3899,"sin informacion (posible lector frecuente)"
7948,3900,"sin informacion (posible lector frecuente)"
7949,3901,"sin informacion (posible lector frecuente)"
7950,3902,"sin informacion (posible lector frecuente)"
7951,3903,"sin informacion (posible lector frecuente)"
7952,3904,"sin informacion (posible lector frecuente)"
7953,3905,"sin informacion (posible lector frecuente)"
7954,3906,"sin informacion (posible lector frecuente)"
7955,3907,"sin informacion (posible lector frecuente)"
7956,3908,"sin informacion (posible lector frecuente)"
7957,3909,"sin informacion (posible lector frecuente)"
7958,3910,"sin informacion (posible lector frecuente)"
7959,3911,"sin informacion (posible lector frecuente)"
7960,3912,"sin informacion (posible lector frecuente)"
7961,3913,"sin informacion (posible lector frecuente)"
7962,3914,"sin informacion (posible lector frecuente)"
7963,3915,"sin informacion (posible lector frecuente)"
7964,3916,"sin informacion (posible lector frecuente)"
7965,3918,"sin informacion (posible lector frecuente)"
7966,3919,"sin informacion (posible lector frecuente)"
7967,3920,"sin informacion (posible lector frecuente)"
7968,3921,"sin informacion (posible lector frecuente)"
7969,3922,"sin informacion (posible lector frecuente)"
7970,3924,"sin informacion (posible lector frecuente)"
7971,3925,"sin informacion (posible lector frecuente)"
7972,3926,"sin informacion (posible lector frecuente)"
7973,3927,"sin informacion (posible lector frecuente)"
7974,3928,"sin informacion (posible lector frecuente)"
