"id_rz_lectura","id_persona","razon_si_lectura"
791,2080,"Placer/entretenimiento"
792,2081,"Placer/entretenimiento"
793,2084,"Placer/entretenimiento"
794,2092,"Placer/entretenimiento"
795,2100,"Placer/entretenimiento"
796,2109,"Placer/entretenimiento"
797,2120,"Placer/entretenimiento"
798,2121,"Placer/entretenimiento"
799,2124,"Placer/entretenimiento"
800,2134,"Placer/entretenimiento"
801,2144,"Placer/entretenimiento"
802,2147,"Placer/entretenimiento"
803,2149,"Placer/entretenimiento"
804,2153,"Placer/entretenimiento"
805,2166,"Placer/entretenimiento"
806,2176,"Placer/entretenimiento"
807,2181,"Placer/entretenimiento"
808,2189,"Placer/entretenimiento"
809,2195,"Placer/entretenimiento"
810,2196,"Placer/entretenimiento"
811,2205,"Placer/entretenimiento"
812,2207,"Placer/entretenimiento"
813,2208,"Placer/entretenimiento"
814,2221,"Placer/entretenimiento"
815,2225,"Placer/entretenimiento"
816,2230,"Placer/entretenimiento"
817,2236,"Placer/entretenimiento"
818,2248,"Placer/entretenimiento"
819,2258,"Placer/entretenimiento"
820,2260,"Placer/entretenimiento"
821,2283,"Placer/entretenimiento"
822,2289,"Placer/entretenimiento"
823,2313,"Placer/entretenimiento"
824,2320,"Placer/entretenimiento"
825,2322,"Placer/entretenimiento"
826,2353,"Placer/entretenimiento"
827,2362,"Placer/entretenimiento"
828,2365,"Placer/entretenimiento"
829,2369,"Placer/entretenimiento"
830,2370,"Placer/entretenimiento"
831,2371,"Placer/entretenimiento"
832,2372,"Placer/entretenimiento"
833,2373,"Placer/entretenimiento"
834,2381,"Placer/entretenimiento"
835,2385,"Placer/entretenimiento"
836,2386,"Placer/entretenimiento"
837,2402,"Placer/entretenimiento"
838,2404,"Placer/entretenimiento"
839,2405,"Placer/entretenimiento"
840,2411,"Placer/entretenimiento"
841,2418,"Placer/entretenimiento"
842,2419,"Placer/entretenimiento"
843,2426,"Placer/entretenimiento"
844,2431,"Placer/entretenimiento"
845,2439,"Placer/entretenimiento"
846,2444,"Placer/entretenimiento"
847,2445,"Placer/entretenimiento"
848,2446,"Placer/entretenimiento"
849,2449,"Placer/entretenimiento"
850,2450,"Placer/entretenimiento"
851,2456,"Placer/entretenimiento"
852,2459,"Placer/entretenimiento"
853,2461,"Placer/entretenimiento"
854,2491,"Placer/entretenimiento"
855,2503,"Placer/entretenimiento"
856,2504,"Placer/entretenimiento"
857,2509,"Placer/entretenimiento"
858,2510,"Placer/entretenimiento"
859,2511,"Placer/entretenimiento"
860,2515,"Placer/entretenimiento"
861,2516,"Placer/entretenimiento"
862,2517,"Placer/entretenimiento"
863,2519,"Placer/entretenimiento"
864,2524,"Placer/entretenimiento"
865,2532,"Placer/entretenimiento"
866,2538,"Placer/entretenimiento"
867,2549,"Placer/entretenimiento"
868,2562,"Placer/entretenimiento"
869,2563,"Placer/entretenimiento"
870,2566,"Placer/entretenimiento"
871,2581,"Placer/entretenimiento"
872,2582,"Placer/entretenimiento"
873,2584,"Placer/entretenimiento"
874,2586,"Placer/entretenimiento"
875,2589,"Placer/entretenimiento"
876,2626,"Placer/entretenimiento"
877,2630,"Placer/entretenimiento"
878,2634,"Placer/entretenimiento"
879,2637,"Placer/entretenimiento"
880,2638,"Placer/entretenimiento"
881,2641,"Placer/entretenimiento"
882,2642,"Placer/entretenimiento"
883,2643,"Placer/entretenimiento"
884,2644,"Placer/entretenimiento"
885,2646,"Placer/entretenimiento"
886,2647,"Placer/entretenimiento"
887,2648,"Placer/entretenimiento"
888,2649,"Placer/entretenimiento"
889,2651,"Placer/entretenimiento"
890,2652,"Placer/entretenimiento"
891,2653,"Placer/entretenimiento"
892,2654,"Placer/entretenimiento"
893,2658,"Placer/entretenimiento"
894,2659,"Placer/entretenimiento"
895,2662,"Placer/entretenimiento"
896,2666,"Placer/entretenimiento"
897,2667,"Placer/entretenimiento"
898,2671,"Placer/entretenimiento"
899,2672,"Placer/entretenimiento"
900,2673,"Placer/entretenimiento"
901,2676,"Placer/entretenimiento"
902,2677,"Placer/entretenimiento"
903,2697,"Placer/entretenimiento"
904,2706,"Placer/entretenimiento"
905,2714,"Placer/entretenimiento"
906,2747,"Placer/entretenimiento"
907,2749,"Placer/entretenimiento"
908,2750,"Placer/entretenimiento"
909,2752,"Placer/entretenimiento"
910,2759,"Placer/entretenimiento"
911,2773,"Placer/entretenimiento"
912,2798,"Placer/entretenimiento"
913,2807,"Placer/entretenimiento"
914,2811,"Placer/entretenimiento"
915,2812,"Placer/entretenimiento"
916,2813,"Placer/entretenimiento"
917,2818,"Placer/entretenimiento"
918,2819,"Placer/entretenimiento"
919,2821,"Placer/entretenimiento"
920,2824,"Placer/entretenimiento"
921,2829,"Placer/entretenimiento"
922,2830,"Placer/entretenimiento"
923,2833,"Placer/entretenimiento"
924,2838,"Placer/entretenimiento"
925,2842,"Placer/entretenimiento"
926,2884,"Placer/entretenimiento"
927,2897,"Placer/entretenimiento"
928,2899,"Placer/entretenimiento"
929,2900,"Placer/entretenimiento"
930,2909,"Placer/entretenimiento"
931,2911,"Placer/entretenimiento"
932,2912,"Placer/entretenimiento"
933,2915,"Placer/entretenimiento"
934,2922,"Placer/entretenimiento"
935,2923,"Placer/entretenimiento"
936,2925,"Placer/entretenimiento"
937,2926,"Placer/entretenimiento"
938,2927,"Placer/entretenimiento"
939,2934,"Placer/entretenimiento"
940,2935,"Placer/entretenimiento"
941,2938,"Placer/entretenimiento"
942,2940,"Placer/entretenimiento"
943,2948,"Placer/entretenimiento"
944,2950,"Placer/entretenimiento"
945,2953,"Placer/entretenimiento"
946,2954,"Placer/entretenimiento"
947,2955,"Placer/entretenimiento"
948,2956,"Placer/entretenimiento"
949,2958,"Placer/entretenimiento"
950,2959,"Placer/entretenimiento"
951,2960,"Placer/entretenimiento"
952,2964,"Placer/entretenimiento"
953,2965,"Placer/entretenimiento"
954,2967,"Placer/entretenimiento"
955,2968,"Placer/entretenimiento"
956,2969,"Placer/entretenimiento"
957,2971,"Placer/entretenimiento"
958,2972,"Placer/entretenimiento"
959,2975,"Placer/entretenimiento"
960,2976,"Placer/entretenimiento"
961,2978,"Placer/entretenimiento"
962,2980,"Placer/entretenimiento"
963,2982,"Placer/entretenimiento"
964,2983,"Placer/entretenimiento"
965,2994,"Placer/entretenimiento"
966,3000,"Placer/entretenimiento"
967,3023,"Placer/entretenimiento"
968,3043,"Placer/entretenimiento"
969,3044,"Placer/entretenimiento"
970,3045,"Placer/entretenimiento"
971,3046,"Placer/entretenimiento"
972,3049,"Placer/entretenimiento"
973,3051,"Placer/entretenimiento"
974,3052,"Placer/entretenimiento"
975,3053,"Placer/entretenimiento"
976,3054,"Placer/entretenimiento"
977,3055,"Placer/entretenimiento"
978,3056,"Placer/entretenimiento"
979,3071,"Placer/entretenimiento"
980,3072,"Placer/entretenimiento"
981,3075,"Placer/entretenimiento"
982,3081,"Placer/entretenimiento"
983,3084,"Placer/entretenimiento"
984,3085,"Placer/entretenimiento"
985,3086,"Placer/entretenimiento"
986,3087,"Placer/entretenimiento"
987,3088,"Placer/entretenimiento"
988,3090,"Placer/entretenimiento"
989,3094,"Placer/entretenimiento"
990,3096,"Placer/entretenimiento"
991,3102,"Placer/entretenimiento"
992,3104,"Placer/entretenimiento"
993,3106,"Placer/entretenimiento"
994,3107,"Placer/entretenimiento"
995,3109,"Placer/entretenimiento"
996,3110,"Placer/entretenimiento"
997,3114,"Placer/entretenimiento"
998,3115,"Placer/entretenimiento"
999,3129,"Placer/entretenimiento"
1000,3130,"Placer/entretenimiento"
1001,3132,"Placer/entretenimiento"
1002,3133,"Placer/entretenimiento"
1003,3135,"Placer/entretenimiento"
1004,3136,"Placer/entretenimiento"
1005,3137,"Placer/entretenimiento"
1006,3140,"Placer/entretenimiento"
1007,3141,"Placer/entretenimiento"
1008,3147,"Placer/entretenimiento"
1009,3149,"Placer/entretenimiento"
1010,3150,"Placer/entretenimiento"
1011,3163,"Placer/entretenimiento"
1012,3170,"Placer/entretenimiento"
1013,3183,"Placer/entretenimiento"
1014,3186,"Placer/entretenimiento"
1015,3196,"Placer/entretenimiento"
1016,3216,"Placer/entretenimiento"
1017,3220,"Placer/entretenimiento"
1018,3225,"Placer/entretenimiento"
1019,3237,"Placer/entretenimiento"
1020,3238,"Placer/entretenimiento"
1021,3239,"Placer/entretenimiento"
1022,3241,"Placer/entretenimiento"
1023,3242,"Placer/entretenimiento"
1024,3243,"Placer/entretenimiento"
1025,3244,"Placer/entretenimiento"
1026,3245,"Placer/entretenimiento"
1027,3246,"Placer/entretenimiento"
1028,3247,"Placer/entretenimiento"
1029,3248,"Placer/entretenimiento"
1030,3249,"Placer/entretenimiento"
1031,3250,"Placer/entretenimiento"
1032,3251,"Placer/entretenimiento"
1033,3253,"Placer/entretenimiento"
1034,3256,"Placer/entretenimiento"
1035,3259,"Placer/entretenimiento"
1036,3260,"Placer/entretenimiento"
1037,3262,"Placer/entretenimiento"
1038,3263,"Placer/entretenimiento"
1039,3265,"Placer/entretenimiento"
1040,3266,"Placer/entretenimiento"
1041,3267,"Placer/entretenimiento"
1042,3269,"Placer/entretenimiento"
1043,3270,"Placer/entretenimiento"
1044,3271,"Placer/entretenimiento"
1045,3274,"Placer/entretenimiento"
1046,3277,"Placer/entretenimiento"
1047,3278,"Placer/entretenimiento"
1048,3281,"Placer/entretenimiento"
1049,3290,"Placer/entretenimiento"
1050,3295,"Placer/entretenimiento"
1051,3296,"Placer/entretenimiento"
1052,3297,"Placer/entretenimiento"
1053,3298,"Placer/entretenimiento"
1054,3299,"Placer/entretenimiento"
1055,3300,"Placer/entretenimiento"
1056,3301,"Placer/entretenimiento"
1057,3302,"Placer/entretenimiento"
1058,3303,"Placer/entretenimiento"
1059,3305,"Placer/entretenimiento"
1060,3307,"Placer/entretenimiento"
1061,3309,"Placer/entretenimiento"
1062,3311,"Placer/entretenimiento"
1063,3312,"Placer/entretenimiento"
1064,3313,"Placer/entretenimiento"
1065,3314,"Placer/entretenimiento"
1066,3319,"Placer/entretenimiento"
1067,3321,"Placer/entretenimiento"
1068,3322,"Placer/entretenimiento"
1069,3324,"Placer/entretenimiento"
1070,3326,"Placer/entretenimiento"
1071,3350,"Placer/entretenimiento"
1072,3353,"Placer/entretenimiento"
1073,3360,"Placer/entretenimiento"
1074,3368,"Placer/entretenimiento"
1075,3369,"Placer/entretenimiento"
1076,3372,"Placer/entretenimiento"
1077,3373,"Placer/entretenimiento"
1078,3374,"Placer/entretenimiento"
1079,3375,"Placer/entretenimiento"
1080,3376,"Placer/entretenimiento"
1081,3382,"Placer/entretenimiento"
1082,3384,"Placer/entretenimiento"
1083,3387,"Placer/entretenimiento"
1084,3390,"Placer/entretenimiento"
1085,3391,"Placer/entretenimiento"
1086,3396,"Placer/entretenimiento"
1087,3399,"Placer/entretenimiento"
1088,3400,"Placer/entretenimiento"
1089,3401,"Placer/entretenimiento"
1090,3402,"Placer/entretenimiento"
1091,3403,"Placer/entretenimiento"
1092,3406,"Placer/entretenimiento"
1093,3408,"Placer/entretenimiento"
1094,3410,"Placer/entretenimiento"
1095,3415,"Placer/entretenimiento"
1096,3416,"Placer/entretenimiento"
1097,3417,"Placer/entretenimiento"
1098,3419,"Placer/entretenimiento"
1099,3424,"Placer/entretenimiento"
1100,3428,"Placer/entretenimiento"
1101,3443,"Placer/entretenimiento"
1102,3444,"Placer/entretenimiento"
1103,3445,"Placer/entretenimiento"
1104,3449,"Placer/entretenimiento"
1105,3454,"Placer/entretenimiento"
1106,3457,"Placer/entretenimiento"
1107,3458,"Placer/entretenimiento"
1108,3459,"Placer/entretenimiento"
1109,3461,"Placer/entretenimiento"
1110,3463,"Placer/entretenimiento"
1111,3464,"Placer/entretenimiento"
1112,3467,"Placer/entretenimiento"
1113,3469,"Placer/entretenimiento"
1114,3470,"Placer/entretenimiento"
1115,3479,"Placer/entretenimiento"
1116,3481,"Placer/entretenimiento"
1117,3485,"Placer/entretenimiento"
1118,3496,"Placer/entretenimiento"
1119,3501,"Placer/entretenimiento"
1120,3502,"Placer/entretenimiento"
1121,3505,"Placer/entretenimiento"
1122,3510,"Placer/entretenimiento"
1123,3512,"Placer/entretenimiento"
1124,3518,"Placer/entretenimiento"
1125,3519,"Placer/entretenimiento"
1126,3521,"Placer/entretenimiento"
1127,3522,"Placer/entretenimiento"
1128,3526,"Placer/entretenimiento"
1129,3527,"Placer/entretenimiento"
1130,3528,"Placer/entretenimiento"
1131,3530,"Placer/entretenimiento"
1132,3531,"Placer/entretenimiento"
1133,3532,"Placer/entretenimiento"
1134,3533,"Placer/entretenimiento"
1135,3534,"Placer/entretenimiento"
1136,3535,"Placer/entretenimiento"
1137,3536,"Placer/entretenimiento"
1138,3538,"Placer/entretenimiento"
1139,3540,"Placer/entretenimiento"
1140,3542,"Placer/entretenimiento"
1141,3544,"Placer/entretenimiento"
1142,3546,"Placer/entretenimiento"
1143,3550,"Placer/entretenimiento"
1144,3553,"Placer/entretenimiento"
1145,3557,"Placer/entretenimiento"
1146,3560,"Placer/entretenimiento"
1147,3564,"Placer/entretenimiento"
1148,3569,"Placer/entretenimiento"
1149,3577,"Placer/entretenimiento"
1150,3578,"Placer/entretenimiento"
1151,3581,"Placer/entretenimiento"
1152,3582,"Placer/entretenimiento"
1153,3584,"Placer/entretenimiento"
1154,3585,"Placer/entretenimiento"
1155,3590,"Placer/entretenimiento"
1156,3595,"Placer/entretenimiento"
1157,3598,"Placer/entretenimiento"
1158,3602,"Placer/entretenimiento"
1159,3606,"Placer/entretenimiento"
1160,3611,"Placer/entretenimiento"
1161,3612,"Placer/entretenimiento"
1162,3613,"Placer/entretenimiento"
1163,3614,"Placer/entretenimiento"
1164,3616,"Placer/entretenimiento"
1165,3617,"Placer/entretenimiento"
1166,3618,"Placer/entretenimiento"
1167,3619,"Placer/entretenimiento"
1168,3622,"Placer/entretenimiento"
1169,3624,"Placer/entretenimiento"
1170,3625,"Placer/entretenimiento"
1171,3629,"Placer/entretenimiento"
1172,3632,"Placer/entretenimiento"
1173,3633,"Placer/entretenimiento"
1174,3634,"Placer/entretenimiento"
1175,3637,"Placer/entretenimiento"
1176,3638,"Placer/entretenimiento"
1177,3640,"Placer/entretenimiento"
1178,3641,"Placer/entretenimiento"
1179,3642,"Placer/entretenimiento"
1180,3644,"Placer/entretenimiento"
1181,3645,"Placer/entretenimiento"
1182,3647,"Placer/entretenimiento"
1183,3649,"Placer/entretenimiento"
1184,3651,"Placer/entretenimiento"
1185,3652,"Placer/entretenimiento"
1186,3653,"Placer/entretenimiento"
1187,3655,"Placer/entretenimiento"
1188,3656,"Placer/entretenimiento"
1189,3657,"Placer/entretenimiento"
1190,3660,"Placer/entretenimiento"
1191,3668,"Placer/entretenimiento"
1192,3673,"Placer/entretenimiento"
1193,3677,"Placer/entretenimiento"
1194,3679,"Placer/entretenimiento"
1195,3680,"Placer/entretenimiento"
1196,3681,"Placer/entretenimiento"
1197,3682,"Placer/entretenimiento"
1198,3683,"Placer/entretenimiento"
1199,3688,"Placer/entretenimiento"
1200,3689,"Placer/entretenimiento"
1201,3690,"Placer/entretenimiento"
1202,3694,"Placer/entretenimiento"
1203,3695,"Placer/entretenimiento"
1204,3696,"Placer/entretenimiento"
1205,3698,"Placer/entretenimiento"
1206,3699,"Placer/entretenimiento"
1207,3700,"Placer/entretenimiento"
1208,3702,"Placer/entretenimiento"
1209,3703,"Placer/entretenimiento"
1210,3706,"Placer/entretenimiento"
1211,3707,"Placer/entretenimiento"
1212,3711,"Placer/entretenimiento"
1213,3712,"Placer/entretenimiento"
1214,3714,"Placer/entretenimiento"
1215,3715,"Placer/entretenimiento"
1216,3716,"Placer/entretenimiento"
1217,3717,"Placer/entretenimiento"
1218,3718,"Placer/entretenimiento"
1219,3720,"Placer/entretenimiento"
1220,3721,"Placer/entretenimiento"
1221,3723,"Placer/entretenimiento"
1222,3725,"Placer/entretenimiento"
1223,3730,"Placer/entretenimiento"
1224,3733,"Placer/entretenimiento"
1225,3735,"Placer/entretenimiento"
1226,3737,"Placer/entretenimiento"
1227,3743,"Placer/entretenimiento"
1228,3744,"Placer/entretenimiento"
1229,3745,"Placer/entretenimiento"
1230,3746,"Placer/entretenimiento"
1231,3747,"Placer/entretenimiento"
1232,3748,"Placer/entretenimiento"
1233,3749,"Placer/entretenimiento"
1234,3751,"Placer/entretenimiento"
1235,3752,"Placer/entretenimiento"
1236,3753,"Placer/entretenimiento"
1237,3755,"Placer/entretenimiento"
1238,3757,"Placer/entretenimiento"
1239,3760,"Placer/entretenimiento"
1240,3763,"Placer/entretenimiento"
1241,3768,"Placer/entretenimiento"
1242,3769,"Placer/entretenimiento"
1243,3770,"Placer/entretenimiento"
1244,3771,"Placer/entretenimiento"
1245,3772,"Placer/entretenimiento"
1246,3780,"Placer/entretenimiento"
1247,3781,"Placer/entretenimiento"
1248,3782,"Placer/entretenimiento"
1249,3794,"Placer/entretenimiento"
1250,3796,"Placer/entretenimiento"
1251,3798,"Placer/entretenimiento"
1252,3799,"Placer/entretenimiento"
1253,3804,"Placer/entretenimiento"
1254,3805,"Placer/entretenimiento"
1255,3807,"Placer/entretenimiento"
1256,3818,"Placer/entretenimiento"
1257,3822,"Placer/entretenimiento"
1258,3823,"Placer/entretenimiento"
1259,3835,"Placer/entretenimiento"
1260,3836,"Placer/entretenimiento"
1261,3838,"Placer/entretenimiento"
1262,3842,"Placer/entretenimiento"
1263,3844,"Placer/entretenimiento"
1264,3845,"Placer/entretenimiento"
1265,3848,"Placer/entretenimiento"
1266,3866,"Placer/entretenimiento"
1267,3871,"Placer/entretenimiento"
1268,3873,"Placer/entretenimiento"
1269,3874,"Placer/entretenimiento"
1270,3875,"Placer/entretenimiento"
1271,3877,"Placer/entretenimiento"
1272,3878,"Placer/entretenimiento"
1273,3883,"Placer/entretenimiento"
1274,3886,"Placer/entretenimiento"
1275,3887,"Placer/entretenimiento"
1276,3889,"Placer/entretenimiento"
1277,3890,"Placer/entretenimiento"
1278,3891,"Placer/entretenimiento"
1279,3893,"Placer/entretenimiento"
1280,3901,"Placer/entretenimiento"
1281,3904,"Placer/entretenimiento"
1282,3906,"Placer/entretenimiento"
1283,3908,"Placer/entretenimiento"
1284,3909,"Placer/entretenimiento"
1285,3910,"Placer/entretenimiento"
1286,3911,"Placer/entretenimiento"
1287,3912,"Placer/entretenimiento"
1288,3913,"Placer/entretenimiento"
1289,3914,"Placer/entretenimiento"
1290,3916,"Placer/entretenimiento"
1291,3920,"Placer/entretenimiento"
1292,3921,"Placer/entretenimiento"
1293,3925,"Placer/entretenimiento"
1294,3926,"Placer/entretenimiento"
1295,3927,"Placer/entretenimiento"
1296,3928,"Placer/entretenimiento"
1297,3929,"Placer/entretenimiento"
1298,3930,"Placer/entretenimiento"
1299,3934,"Placer/entretenimiento"
1300,3940,"Placer/entretenimiento"
1301,3943,"Placer/entretenimiento"
1302,3950,"Placer/entretenimiento"
1303,3951,"Placer/entretenimiento"
1304,3953,"Placer/entretenimiento"
1305,3958,"Placer/entretenimiento"
1306,3959,"Placer/entretenimiento"
1307,3961,"Placer/entretenimiento"
1308,3963,"Placer/entretenimiento"
1309,3964,"Placer/entretenimiento"
1310,3966,"Placer/entretenimiento"
1311,3967,"Placer/entretenimiento"
1312,3972,"Placer/entretenimiento"
1313,3974,"Placer/entretenimiento"
1314,3977,"Placer/entretenimiento"
1315,3982,"Placer/entretenimiento"
1316,3984,"Placer/entretenimiento"
1317,3985,"Placer/entretenimiento"
1318,3986,"Placer/entretenimiento"
1319,3988,"Placer/entretenimiento"
1320,3996,"Placer/entretenimiento"
1321,3998,"Placer/entretenimiento"
1322,4004,"Placer/entretenimiento"
1323,4005,"Placer/entretenimiento"
1324,4007,"Placer/entretenimiento"
1325,4008,"Placer/entretenimiento"
1326,4018,"Placer/entretenimiento"
1327,4019,"Placer/entretenimiento"
1328,4020,"Placer/entretenimiento"
1329,4023,"Placer/entretenimiento"
